Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
540954,IWP,The Indian Wood Products Company Ltd,04 Sep 2025,Final Dividend - Rs. - 0.1500,05 Sep 2025,-,-,05 Sep 2025,05 Sep 2025,-
543278,KALYANKJIL,Kalyan Jewellers India Ltd,04 Sep 2025,Final Dividend - Rs. - 1.5000,05 Sep 2025,-,-,05 Sep 2025,05 Sep 2025,-
524280,KOPRAN,Kopran Ltd,04 Sep 2025,Final Dividend - Rs. - 3.0000,04 Sep 2025,-,-,03 Sep 2025,03 Sep 2025,-
541196,LEX,Lex Nimble Solutions Ltd,04 Sep 2025,Final Dividend - Rs. - 1.0000,05 Sep 2025,-,-,05 Sep 2025,05 Sep 2025,-
512463,LLOYDSENT,Lloyds Enterprises Ltd,04 Sep 2025,Interim Dividend - Rs. - 0.1000,05 Sep 2025,-,-,05 Sep 2025,05 Sep 2025,-
544248,MACHLTD,Mach Travel Solutions Ltd,04 Sep 2025,Final Dividend - Rs. - 1.0000,05 Sep 2025,-,-,05 Sep 2025,05 Sep 2025,-
523792,MAZDA,Mazda Ltd,04 Sep 2025,Final Dividend - Rs. - 3.6000,04 Sep 2025,-,-,03 Sep 2025,03 Sep 2025,-
543426,METROBRAND,Metro Brands Ltd,04 Sep 2025,Final Dividend - Rs. - 2.5000,05 Sep 2025,-,-,05 Sep 2025,05 Sep 2025,-
532952,NAHARCAP,Nahar Capital and Financial Services Ltd,04 Sep 2025,Dividend - Rs. - 1.5000,05 Sep 2025,-,-,05 Sep 2025,05 Sep 2025,-
523391,NAHARPOLY,Nahar Polyfilms Ltd,04 Sep 2025,Final Dividend - Rs. - 1.0000,05 Sep 2025,-,-,05 Sep 2025,05 Sep 2025,-
500296,NAHARSPING,Nahar Spinning Mills Ltd,04 Sep 2025,Dividend - Rs. - 1.0000,05 Sep 2025,-,-,05 Sep 2025,05 Sep 2025,-
531287,NATPLASTI,National Plastic Technologies Ltd,04 Sep 2025,Final Dividend - Rs. - 1.5000,04 Sep 2025,-,-,03 Sep 2025,03 Sep 2025,-
540769,NIACL,The New India Assurance Company Ltd,04 Sep 2025,Final Dividend - Rs. - 1.8000,04 Sep 2025,-,-,03 Sep 2025,03 Sep 2025,-
500304,NIITLTD,NIIT Ltd,04 Sep 2025,Final Dividend - Rs. - 1.0000,04 Sep 2025,-,-,03 Sep 2025,03 Sep 2025,-
543952,NIITMTS,NIIT Learning Systems Ltd,04 Sep 2025,Final Dividend - Rs. - 3.0000,04 Sep 2025,-,-,03 Sep 2025,03 Sep 2025,-
530367,NRBBEARING,NRB Bearings Ltd,04 Sep 2025,Final Dividend - Rs. - 4.3000,04 Sep 2025,-,-,03 Sep 2025,03 Sep 2025,-
532555,NTPC,NTPC Ltd,04 Sep 2025,Final Dividend - Rs. - 3.3500,04 Sep 2025,-,-,03 Sep 2025,03 Sep 2025,-
533106,OIL,Oil India Ltd,04 Sep 2025,Final Dividend - Rs. - 1.5000,04 Sep 2025,-,-,03 Sep 2025,03 Sep 2025,-
500312,ONGC,Oil and Natural Gas Corporation Ltd,04 Sep 2025,Final Dividend - Rs. - 1.2500,04 Sep 2025,-,-,03 Sep 2025,03 Sep 2025,-
526435,PERFEPA,Perfectpac Ltd,04 Sep 2025,Final Dividend - Rs. - 1.0000,05 Sep 2025,-,-,05 Sep 2025,05 Sep 2025,-
539195,POEL,POCL Enterprises Ltd,04 Sep 2025,Final Dividend - Rs. - 0.7000,05 Sep 2025,-,-,05 Sep 2025,05 Sep 2025,-
542907,PRINCEPIPE,Prince Pipes and Fittings Ltd,04 Sep 2025,Final Dividend - Rs. - 0.5000,04 Sep 2025,-,-,03 Sep 2025,03 Sep 2025,-
503169,RUBYMILLS,Ruby Mills Ltd,04 Sep 2025,Final Dividend - Rs. - 1.7500,04 Sep 2025,-,-,03 Sep 2025,03 Sep 2025,-
512634,SAVERA,Savera Industries Ltd,04 Sep 2025,Dividend - Rs. - 3.0000,05 Sep 2025,-,-,05 Sep 2025,05 Sep 2025,-
523598,SCI,Shipping Corporation of India Ltd,04 Sep 2025,Final Dividend - Rs. - 6.5900,05 Sep 2025,-,-,05 Sep 2025,05 Sep 2025,-
544142,SCILAL,Shipping Corporation of India Land and Assets Ltd,04 Sep 2025,Final Dividend - Rs. - 0.5500,05 Sep 2025,-,-,05 Sep 2025,05 Sep 2025,-
512453,SHRJAGP,Shri Jagdamba Polymers Ltd,04 Sep 2025,Final Dividend - Rs. - 0.7500,05 Sep 2025,-,-,05 Sep 2025,05 Sep 2025,-
543686,SIRCA,Sirca Paints India Ltd,04 Sep 2025,Final Dividend - Rs. - 1.5000,05 Sep 2025,-,-,05 Sep 2025,05 Sep 2025,-
505827,SNL,SNL Bearings Ltd,04 Sep 2025,Final Dividend - Rs. - 8.0000,04 Sep 2025,-,-,03 Sep 2025,03 Sep 2025,-
532509,SUPRAJIT,Suprajit Engineering Ltd,04 Sep 2025,Final Dividend - Rs. - 1.7500,06 Sep 2025,-,-,05 Sep 2025,05 Sep 2025,-
543434,SUPRIYA,Supriya Lifescience Ltd,04 Sep 2025,Final Dividend - Rs. - 1.0000,05 Sep 2025,-,-,05 Sep 2025,05 Sep 2025,-
500336,SURYAROSNI,Surya Roshni Ltd,04 Sep 2025,Final Dividend - Rs. - 3.0000,05 Sep 2025,-,-,05 Sep 2025,05 Sep 2025,-
530199,THEMISMED,Themis Medicare Ltd,04 Sep 2025,Final Dividend - Rs. - 0.5000,05 Sep 2025,-,-,05 Sep 2025,05 Sep 2025,-
532856,TIMETECHNO,Time Technoplast Ltd,04 Sep 2025,Final Dividend - Rs. - 2.5000,04 Sep 2025,-,-,03 Sep 2025,03 Sep 2025,-
530475,TINNARUBR,Tinna Rubber and Infrastructure Ltd,04 Sep 2025,Final Dividend - Rs. - 4.0000,05 Sep 2025,-,-,05 Sep 2025,05 Sep 2025,-
544317,TRANSRAILL,Transrail Lighting Ltd,04 Sep 2025,Final Dividend - Rs. - 0.8000,05 Sep 2025,-,-,05 Sep 2025,05 Sep 2025,-
509243,TVSSRICHAK,TVS Srichakra Ltd,04 Sep 2025,Final Dividend - Rs. - 16.8900,05 Sep 2025,-,-,05 Sep 2025,05 Sep 2025,-
504605,UNIABEXAL,Uni Abex Alloy Products Ltd,04 Sep 2025,Dividend - Rs. - 35.0000,04 Sep 2025,-,-,03 Sep 2025,03 Sep 2025,-
504212,UNIVCABLES,Universal Cables Ltd,04 Sep 2025,Final Dividend - Rs. - 4.0000,05 Sep 2025,-,-,05 Sep 2025,05 Sep 2025,-
517015,VINDHYATEL,Vindhya Telelinks Ltd,04 Sep 2025,Final Dividend - Rs. - 16.0000,05 Sep 2025,-,-,05 Sep 2025,05 Sep 2025,-
530043,ACKNIT,Acknit Industries Ltd,08 Sep 2025,Final Dividend - Rs. - 1.5000,09 Sep 2025,-,-,08 Sep 2025,08 Sep 2025,-
511076,AEROENTER,Aeroflex Enterprises Ltd,08 Sep 2025,Final Dividend - Rs. - 0.3000,09 Sep 2025,-,-,08 Sep 2025,08 Sep 2025,-
540879,APOLLO,Apollo Micro Systems Ltd,08 Sep 2025,Final Dividend - Rs. - 0.2500,09 Sep 2025,-,-,08 Sep 2025,08 Sep 2025,-
539399,BELLACASA,Bella Casa Fashion & Retail Ltd,08 Sep 2025,Final Dividend - Rs. - 2.0000,09 Sep 2025,-,-,08 Sep 2025,08 Sep 2025,-
504646,BGWTATO,Bhagwati Autocast Ltd,08 Sep 2025,Final Dividend - Rs. - 2.5000,09 Sep 2025,-,-,08 Sep 2025,08 Sep 2025,-
500335,BIRLACORPN,Birla Corporation Ltd,08 Sep 2025,Final Dividend - Rs. - 10.0000,09 Sep 2025,-,-,08 Sep 2025,08 Sep 2025,-
540073,BLS,BLS International Services Ltd,08 Sep 2025,Final Dividend - Rs. - 1.0000,09 Sep 2025,-,-,08 Sep 2025,08 Sep 2025,-
544107,BLSE,BLS E-Services Ltd,08 Sep 2025,Final Dividend - Rs. - 1.0000,09 Sep 2025,-,-,08 Sep 2025,08 Sep 2025,-
540047,DBL,Dilip Buildcon Ltd,08 Sep 2025,Final Dividend - Rs. - 1.0000,09 Sep 2025,-,-,08 Sep 2025,08 Sep 2025,-
